key;author_name;book_ids
842;Bob Blaisdell;4876,4899,4920
843;Bob Carrau;7894
844;Bob Colacello;1324
845;Bob Cullen;556
846;Bob Dylan;6650,10608
847;Bob Haney;9391
848;Bob Hines;1063
849;Bob Lappan;8865,8872
850;Bob Madgic;9674
851;Bob Marley;7586
852;Bob McCabe;2272
853;Bob McLeod;7382
854;Bob Phillips;5437
855;Bob Shaw;5550
856;Bob Spitz;2463
857;Bob Tarte;9417
858;Bob Walters;3251
859;Bob Woodward;6285,6639,6668,6708,6709
860;Bobbi Smith;8217
861;Bobby Baldwin;9667
862;Bobby Flay;5631
863;Bobby Henderson;8026
864;Bodie Thoene;7398
865;Boethius;1228
866;Boniface Ramsey;9423,9424
867;Bonnie Burton;7081
868;Bonnie Kime Scott;1512
869;Bonnie Lisle;2322
870;Bonnie Mackain;3774
871;Bonnie Timmons;3807,9741
872;Borden Deal;130
873;Boris Grabnar;4748
874;Boris Pasternak;7868,8550
875;Boris Vian;9407
876;Brad Inwood;8323
877;Brad Leithauser;1589
878;Brad Meltzer;8878
879;Brad Thor;7344,9012,9029
880;Brad Walker;8897
881;Brady Games;6892,6893,6896
882;Bram Stoker;4884,5775,7597
883;Brandon Badeaux;9965
884;Brandon Mull;9874
885;Brantley Johnson;1250
886;Brenda Cooper;7061
887;Brenda G. Bare;7349
888;Brenda Jackson;4596
889;Brenda Joyce;2426,2969,7337
890;Brenda K. Marshall;9533
891;Brenda Novak;2962
892;Brenda Walpole;7023
893;Brendan Connell;10591
894;Brendan DuBois;5695,5869
895;Brendan Frayne;8986,8987,8988,8989
896;Brendan Gill;1325
897;Brent Hoff;10583
898;Brenton G. Yorgason;8371
899;Breon Mitchell;857
900;Bret Easton Ellis;2606,3187,6187,6188
901;Bret Norris;8126
902;Brett Booth;5268,7390,8657
903;Brett Hartinge;3271
904;Brian Doyle;8302
905;Brian Nelson;1825
906;Brian Phillips;9800
907;Brian Wood;9842
908;Brian Ajhar;4156,10853
909;Brian Antoni;4485
910;Brian Azzarello;8892
911;Brian Bolland;8873
912;Brian Boyd;6423,6430,10415,10416
913;Brian Braithwaite;8262
914;Brian Campbell;2570
915;Brian Ching;9978
916;Brian Copeland;8910
917;Brian D. McLaren;2199,2204,2205,2210,5170
918;Brian Doherty;4868
919;Brian Floca;132
920;Brian Greene;3141,6440
921;Brian Hall;1447
922;Brian Herbert;2631,5412,5413,7215,7230,7231,7271
923;Brian Hooker;4676
924;Brian J. Robb;8266
925;Brian Jacques;1474,1476,1479,1526,1527,1528,3805,3808,10383
926;Brian James;4147
927;Brian James Freeman;9824
928;Brian Johnston;8100
929;Brian K. Vaughan;7367
930;Brian L. Weiss;4334
931;Brian M. Sammons;9479,9486
932;Brian McGuinness;3829
933;Brian McNaughton;9477
934;Brian Michael Bendis;7378,7381,7387
935;Brian Nishil;244
936;Brian P. Flannery;5109,5110
937;Brian Rotman;7695
938;Brian Selznick;4071,7489
939;Brian Sibley;93,5484,5681,5696,5711,7599
940;Brian Stableford;7068,7451
941;Brian Stone;1202
942;Brian Tracy;9729
943;Brian Troxell;5968
944;Brian Unger;8286
945;Brian W. Aldiss;2217,4262,5550
946;Brian Yoon;10070
947;Brice Matthieussent;2337
948;Bridget Foley;8242
949;Brigid Avison;7022
950;Brigitte Lefevre;7902
951;Brion Gysin;10450
952;Brittiany A. Koren;7068
953;Brock Thoene;7398
954;Brooke Allen;3200
955;Broughton Coburn;7579
956;Brown;8261
957;Bruce Alvin King;8944
958;Bruce Arnold;10504
959;Bruce Bethke;10564
960;Bruce Campbell;2262
961;Bruce Catton;9797,10236
962;Bruce Coville;5272,7683,7684
963;Bruce Cumings;3635
964;Bruce Degen;6346,6374
965;Bruce E. Bursten;941
966;Bruce Edward Walker;7198
967;Bruce Feiler;453
968;Bruce H. Wilkinson;9876
969;Bruce Harbert;9422
970;Bruce Holland Rogers;4249,8445,8449
971;Bruce Kuklick;8560
972;Bruce L. Edwards;2061
973;Bruce Patton;1090
974;Bruce Rogers;3271
975;Bruce Spizer;8614
976;Bruce Sterling;244,2217,4686,9471
977;Bryan Collier;7717
978;Bryan Hitch;9390
979;Bryan J.L. Glass;7389
980;Bryan Lee O'Malley;10599
981;Bryan Magee;1852,1856,6975
982;Bryan Sykes;3575,5196
983;Bryan Talbot;8871,9363,9364,9365
984;Bryan W. Van Norden;8343
985;Bryce Courtenay;1075,1076,5821
986;Buchi Emecheta;1001
987;Buck Schirner;4433
988;Burt Reynolds;7547
990;Burton Pike;7996
991;Burton Raffel;1282,4661,8009
992;Butch Patrick;8125
993;Buzz Aldrin;4613
994;Buzz Bissinger;5690
995;C. Hassell Bullock;7659
996;C. Michael Dudash;9354,9834
997;C. Patrick Doncaster;8952
998;C. Thomas Wass;4314
999;C. Vann Woodward;3669
1000;C.B. Cebulski;9971
1001;C.B. Mordan;5163
1002;C.D. Payne;3459,10408
1003;C.D.B. Bryan;7859
1004;C.D.C. Reeve;3216,8323,8342,8344
1005;C.E. Murphy;2982,2983,2992
1006;C.F. Smith;5977,5978,5980
1007;C.G. Jung;1044,6412
1008;C.H. Sisson;1816
1009;C.J. Cherryh;4262,4414
1010;C.J. Critt;294,321,366,3514,4011
1011;C.J. Friedrich;4850
1012;C.J. Henderson;9476
1013;C.J. Rowe;1256,8323,8330
1014;C.K. Scott Moncrieff;1591,3195,3196,3199,3711,6460,10224
1015;C.L. Moore;5550
1016;C.M. Kornbluth;5550
1017;C.P. Otero;3845
1018;C.S. Friedman;7045,7058,7059,7060,7072,8429,8446
1019;C.S. Harris;4619
1020;C.S. Lewis;33,84,114,235,262,331,332,345,396,402,403,437,463,647,672,691,693,1688,6444,7423,7431,7594,7670,7764,8420,10340,11102,11103,11104,11105,11106,11107,11127
1021;C.W. Scott-Giles;1173
1022;Cait London;136,665,673,2949,2964
1023;Caitlin Brennan;2988
1024;Caitlín R. Kiernan;9477
1025;Caldwell B. Esselstyn Jr.;6727
1026;Caleb Carr;7982,8010,8022
1027;Călin-Andrei Mihăilescu;5942
1028;Camellia Panjabi;10517
1029;Cameron Sinclair;10609
1030;Cameron Stewart;8883
1031;Camila Batlles;11000
1032;Camille Cauti;1389
1033;Camille Kingsolver;472
1034;Camino Estañ Requeni;10938
1036;Candace Bushnell;7632
1037;Candace Schuler;2936
1038;Candace Ward;4878,4882,9228
1039;Candida Höfer;10869
1040;Canon Doyle;1512
1041;Cao Xuân Việt Khương;3272
1042;Cara Black;9506
1043;Cara Lockwood;9047
1044;Cara Williams;8142
1045;Carl Barks;10446
1046;Carl Bode;1006
1047;Carl Dennis;1570
1048;Carl Ellis;9686
1049;Carl F. Hovde;1413
1050;Carl F.H. Henry;8196
1052;Carl Hiaasen;1746,2129,3063,4234,4397,4426,4450,4451,4452,4453,4454,4485,6590
1053;Carl Joachim Friedrich;813
1054;Carl Plasa;10195
1055;Carl Safina;7730
1056;Carl Sagan;2672,2705
1057;Carl Sandburg;1570,10539
1058;Carl Senna;8092
1059;Carl Zimmer;688
1060;Carla Jungquist;3541
1061;Carla Kaplan;559,3682
1062;Carla Lynn Stockton;7195
1063;Carlene Fredericka Brennen;9343
1064;Carlo Capararo;11063
1065;Carlos A. Schwantes;2069
1066;Carlos Alberto Gardini;10998
1067;Carlos Castañeda;538,5897,5898,5899,5900,5901,6755,10321
1068;Carlos Fuentes;557,9829
1069;Carlos Garzon;9360
1070;Carlos Marighella;10475
1071;Carlos Martín Ramírez;543
1072;Carlos Meglia;9521
1073;Carlos Milla Soler;10949,11015
1074;Carlos Ruiz Zafón;705,7031,7034,10953
1075;Carlton Mellick III;8629
1076;Carme Camps Monf;11008
1077;Carmelina Payá;10969
1078;Carol Adrienne;6329
1079;Carol Belanger Grafton;4875
1080;Carol Bloom Stevens;5164
1081;Carol C. Haber;4241
1082;Carol Christensen;5211
1083;Carol Cosman;1995,2163
1084;Carol Dommermuth-Costa;8119
1085;Carol Drinkwater;1423
1086;Carol Emshwiller;1489
1087;Carol Heyer;7669
1088;Carol Higgins Clark;6597,6759,6797,9053
1089;Carol Howard;1782
1090;Carol Kolb;5634
1091;Carol Lee;3849
1092;Carol Lloyd;576
1093;Carol Marinelli;2057
1094;Carol McGreal;10446
1095;Carol Phillips;8033
1096;Carol Rondou;8445
1097;Carol Ryrie Brink;112
1098;Carol Shields;1275,1537,1549
1099;Carol Stock Kranowitz;3810,3811,10557
1100;Carol T. Christ;1271
1101;Carole Marsh;16,17,5773
1102;Carole Matthews;52
1103;Carole Nelson Douglas;4625
1104;Carolina Hospital;4485
1105;Caroline Austen;1850
1106;Caroline B. Cooney;3393,3535,3700,4180,5355,5603
1107;Caroline Denzler;4883
1108;Caroline Fitzgerald;1530
1109;Caroline Preston;5736
1110;Caroline Sharp;2258
1111;Carolly Erickson;2303
1112;Carolyn Andrews;7107
1113;Carolyn Brown;7682
1114;Carolyn Dewald;1172
1115;Carolyn G. Heilbrun;1268
1116;Carolyn Haywood;6336
1117;Carolyn Keene;5846,5888,6337,9279,9280,9282,9283
1118;Carolyn Korsmeyer;7968
1119;Carolyn L. Gegor;7161
1120;Carolyn McCarthy;10181
1121;Carolyn McCormick;1617,9792
1122;Carolyn Meyer;1649,1650,1654,1655,1659,11008
1123;Carolyn Strom Collins;778
1124;Carolyn Wheat;5868
1125;Carrie Channell;8449
1126;Carrie Vaughn;4399,4400,4408
1127;Carroll John Daly;590,8475,8527
1129;Cary F. Baynes;1044
1130;Caryl Emerson;8050
1131;Casey Loe;6890
1132;Cassandra Austen;9416
1133;Cassandra Campbell;9002
1134;Catharine M. Fishel;9952
1135;Catharine Peters;1814
1136;Catherine Johnson;1716
1137;Catherine Camus;10650
1138;Catherine Chaine;10666
1139;Catherine Cobham;3452
1140;Catherine Coulter;3800,3978,4572,4581,4963,4994
1141;Catherine de Zegher;2101
1142;Catherine Foley;6867
1143;Catherine Gilbert Murdock;5752
1144;Catherine Hapka;6401,7513
1145;Catherine Hutter;4683
1146;Catherine Liu;2829
1147;Catherine Marshall;7595
1148;Catherine Nichols;8941
1149;Catherine Osborne;1851
1150;Catherine Spencer;1960
1151;Catherine Thimmesh;5685
1152;Catherine Whitney;6477
1153;Catherynne M. Valente;10555
1154;Cathleen Miller;6335
1155;Cathy Kelly;6867
1156;Cecelia Ahern;102,6867,8906
1157;Cecil Adams;2690,2727
1158;Cecil Day-Lewis;1832,7867
1159;Cecil Hemley;3014
1160;Cecil Maurice Bowra;1183
1161;Cecil Murphey;2197
1162;Cecily von Ziegesar;2459,2519,2534,2535,2536
1163;Cedric Belfrage;3591
1164;Cedric Watts;1778,1779
1165;Celeste Bradley;2437,2438
1166;Celeste Davidson Mannis;4478
1167;Cesare Beccaria;8511
1168;Chad Fowler;8643
1169;Chad Oliver;5050,5051
1170;Chaim Potok;4482,4483,4534,8682,8834
1171;Chalmers Johnson;7727
1172;Chandler Brossard;4209
1173;Chanrithy Him;3618
1174;Chantal Mouffe;10357
1175;Chaosium Inc.;9479
1176;Charlaine Harris;3934,3986,4010,4984
1177;Charlee Jacob;8296
1178;Charles Martin;1229
1179;Charles Johnson;4886
1180;Charles Wilson;5756
1181;Charles Green;10519
1182;Charles Lee;9846
1183;Charles A. Coulombe;7789
1184;Charles A. Peek;8094
1185;Charles Alexander Moore;6417
1186;Charles Alexander Robinson Jr.;1008
1187;Charles Allen;6498
1188;Charles Baudelaire;4864,4929,6490,7862,10263
1189;Charles Baxter;6713
1190;Charles Bowden;1608
1191;Charles Boyce;3386
1192;Charles Bukowski;285,658,686,687,1570,8347,8369,8370,10967
1193;Charles Burns;3082,9336,9337,10751,10753
1194;Charles C. Mann;8690
1195;Charles Coulston Gillispie;4866
1196;Charles Darwin;4931,8735
1197;Charles de Lint;1489,2375,5272,6802,8445
1198;Charles Dickens;1158,1163,1168,1793,2551,3241,3553,3663,4689,4773,5006,5033,6296,7922,10128,10319
1200;Charles F. Miller;6474
1201;Charles Fanning;2024
1202;Charles Flowers;6491
1203;Charles Frazier;3094
1204;Charles G. Waugh;7454
1205;Charles Guignon;8321
1206;Charles H. Wilson;8264
1207;Charles Hegel;4850
1208;Charles Hirshberg;6648
1209;Charles J. Sykes;2222
1210;Charles John Cutcliffe Wright Hyne;7677
1212;Charles Keegan;7264
1213;Charles Kingsley;10308
1215;Charles Larson;3517
1216;Charles Lockwood;5048
1217;Charles M. Schulz;3158
1218;Charles Mackay;4819,8536,9597
1219;Charles Marowitz;7650
1220;Charles McKeown;9291
1221;Charles Moore;831
1222;Charles Neider;579,2109,2113,5243
1223;Charles Osborne;2420,7597
1224;Charles P. Rubenstein;9929
1225;Charles P. Zaglanis;9486
1226;Charles Petzold;6528
1227;Charles R. Forker;5099
1228;Charles R. Johnson;3206
1229;Charles R. Miller;8917
1230;Charles R. Smith Jr.;6402
1231;Charles R. Swindoll;8246,9093
1232;Charles R. Walker;1971
1233;Charles Rembar;587
1234;Charles S. Anderson Design Company;7850,7851,7857
1235;Charles Scribner Jr.;6267
1236;Charles Segal;6012,6411
1237;Charles Seife;2064
1238;Charles Simic;2100,9852,9857
1239;Charles Stross;4274,4277,7263,7269,7831,10429,10430
1240;Charles Tandy;9677
1241;Charles Tang;7405
1242;Charles Taylor;1852,5103,5952,5966,6426
1243;Charles Todd;417,418,2415,2422,5427,5428,5429,5438,5439
1244;Charles Tomlinson;1162
1245;Charles Vess;1483,8873,8893,9362,9368,9372
1246;Charles W. Sydnor Jr.;6407
1247;Charles Wheelan;3628
1248;Charles Willeford;6085,7443,8693,8694,8695,10418
1249;Charley Boorman;6868
1250;Charlie Adlard;9705,9706,9707
1251;Charlie Conrad;7283
1252;Charlie Huston;2813,2854,2855,2869,7387
1253;Charlie O'Neill;850,10848
1254;Charlotte Brontë;1152,10186
1255;Charlotte Fiell;10867
1256;Charlotte Hughes;2435,7038,10046
1257;Charlotte Lyons;8176
1258;Charlotte Mitchell;1136
1259;Charlotte Perkins Gilman;7921
1260;Charlton Heston;6445,7422
1261;Chase Hensel;10451
1262;Cheri Huber;8596,8627,9870
1263;Cherry Jones;271,272
1264;Cheryl A. Wall;8570
1265;Cheryl Carlson;6538
1266;Cheryl Henson;8911
1267;Cheryl St. John;2948
1268;Cheryl Walker;7102
1269;Chester Gould;10174
1270;Chester Himes;10418
1271;Chet Green;9892
1272;Chie Shinohara;9148,9149,9150,9186
1273;Chieri Uegaki;9243
1274;Chiho Saito;9896,9899,9901,9902,10852
1275;Chimamanda Ngozi Adichie;8749
1276;China Miéville;8014
1277;Chinua Achebe;938,3356,3366,8794
1278;Chip Kidd;199,3157,3158
1279;Chris Jones;8142
1280;Chris Turner;7125,10284
1281;Chris Green;2203
1282;Chris Scott;10252
1283;Chris Smith;5708
1284;Chris Williams;9481
1285;Chris Abani;2351
1286;Chris Adrian;8666
1287;Chris Anderson;11027
1288;Chris Andrews;8281
1289;Chris Archer;4073
1290;Chris Bachalo;7386,8893,9367,9374,10303
1291;Chris Brunner;9522
1292;Chris Chester;8713
1293;Chris Claremont;7382
1294;Chris Emlyn-Jones;1239
1295;Chris Fabry;8991
1296;Chris Gardner;373
1297;Chris Garratt;10196
1298;Chris Gray;8581
1299;Chris Horrocks;10193
1300;Chris Ingham;10255
1302;Chris L. Demarest;10750,11111,11112
1303;Chris Malta;808
1304;Chris Manby;2634,2997
1305;Chris McCubbin;10628
1306;Chris Miller;5494
1307;Chris Mooney;7344
1308;Chris Noth;3072
1309;Chris Offutt;6112,6287,6297
1310;Chris Pierson;7028,7070
1311;Chris Pitzer;9982
1312;Chris Pratley;9885
1313;Chris Prentiss;8579
1314;Chris R. Dickman;8952
1315;Chris Raschka;7457
1316;Chris Riddell;7141
1317;Chris Rowthorn;10180
1318;Chris Ryall;10173
1319;Chris Sabatino;9808
1320;Chris Seay;5170
1321;Chris Sheban;4077,4101
1322;Chris Tait;5026
1323;Chris Terry;8907,8908
1324;Chris Trevas;2848
1325;Chris Van Allsburg;5744
1326;Chris Van Dusen;7142,7145,7155
1327;Chris Ware;1577,1592,1947,3079,5762,10086,10477,10479
1328;Chris Weston;8863,9384
1329;Chris Wooding;4147
1330;Chris Wright;2203
1331;Chris Wrigley;9430
1332;Chrissie Zullo;9394
1333;Christa Jansohn;5098
1334;Christa Seibicke;2767
1335;Christian Birmingham;2604,7130
1336;Christian Bonacic;8952
1337;Christian Dalla Vecchia;9980
1338;Christiane Northrup;5633,7302
1339;Christie Ridgway;3349
1340;Christina Dodd;268
1341;Christina F. York;7068
1342;Christina Grof;4947
1343;Christina Schwarz;2751,10668
1344;Christina Scull;5655,5671,5710,5713,5749
1345;Christina Wyss Eriksson;778
1346;Christine Feehan;4978,8231
1347;Christine Filipak;8617
1348;Christine Rimmer;2930
1349;Christophe Claro;2337,10663
1350;Christopher Black;805
1351;Christopher Clark;5948
1352;Christopher Duncan;9888
1353;Christopher Green;7848
1354;Christopher Lee;5708
1355;Christopher Rice;7344
1357;Christopher Barzak;10555
1358;Christopher Biffle;9311
1359;Christopher Bigsby;1511,1514
1360;Christopher Bram;4724
1361;Christopher Buckley;8024
1362;Christopher Caswell;9946
1363;Christopher Cerf;9085
1364;Christopher Cokinos;4428
1365;Christopher Collier;4239
1366;Christopher Corr;7150
1367;Christopher Denise;1476
1368;Christopher E.G. Benfey;9855
1369;Christopher Flavin;3548
1370;Christopher Fowler;5443
1371;Christopher Gill;1216
1372;Christopher Golden;6782,9673
1373;Christopher H. Bing;4716
1374;Christopher Hirsheimer;8731,8732
1375;Christopher Hitchens;240,325,409,1345,1522,1598,1621,1629,4753,4788,5212,7824,8270,9851,10354,10356,10358,10361,10426
1376;Christopher Hurt;7424
1377;Christopher Isherwood;4929,8055,8056,8057,10630
1378;Christopher J. Phoenix;9677
1379;Christopher Janaway;1783,5137
1380;Christopher Krovatin;4147
1381;Christopher Lane;7428
1382;Christopher M. Andrew;4776
1383;Christopher Marlowe;1160,1813,3101,4871,4907
1384;Christopher Maurer;3045
1385;Christopher Mitten;10601
1386;Christopher Moore;274,304,305,359,360,361,362,3338
1387;Christopher Partridge;7591
1388;Christopher Pike;6375
1389;Christopher Pinney;8117,10377
1390;Christopher Prendergast;1316,1317,1584,1590,1591
1391;Christopher Priest;1001,1401,7273
1392;Christopher R. Howard;10594
1393;Christopher Reich;7344
1394;Christopher Ricks;4665
1395;Christopher Schmitt;5626
1396;Christopher Stasheff;4414,5929
1397;Christopher Timothy;292
1398;Christopher Tolkien;75,2034,2035,2036,2038,2687,3759,3760,3762,3764,5664,5669,5670,5766
1399;Christopher Wynne;10862
1400;Christropher Janaway;4854
1401;Christy Cheung;4832
1402;Chuck Horner;3989
1403;Chuck Hustmyre;434
1404;Chuck Klosterman;6642,6681,6721,6746,7900,10977
1405;Chuck Miller;4327
1406;Chuck Palahniuk;631,829,1943,3503,3524,3637,8660,8699,8756,10659,10976,11123,11125
1407;Chuck Williams;7351,7352
1408;Ciaran Hinds;425
1409;Cindy Crawford;9651
1410;Cindy Pearlman;4765
1411;Ciruelo Cabral;8940
1412;Claire Bartlett;10275
1413;Claire Brennan;2011
1414;Claire Danes;9374
1415;Claire Freches-Thory;7848
1416;Claire Lamont;1824
1417;Claire McEachern;1284
1418;Claire McNab;9350
1419;Claire Messud;1680,2609,8602
1420;CLAMP;2825,2827,2849,2850,2878,2879,2880,2882,2883,9500,9501,10094,10879,10880,10881,10882,10883
1421;Clara Winston;2255,10454
1422;Clare Cavanagh;1668,1679
1423;Clare Dowling;6867
1424;Clare Naylor;4492
1425;Clare Sieffert;4470
1426;Clarence H. Miller;1242
1427;Clarence I. Kado;936
1428;Clark Howard;5695
1429;Claude Andrew Clegg III;3615
1430;Claude Julien Rawson;1385
1431;Claude Seban;10690
1432;Claudia Bishop;3873
1433;Claudia Carroll;674
1434;Claudia Conde;709,10944,10946
1435;Claudia Feldmann;8827
1436;Claudia L. Johnson;1154
1437;Claudia Rueda;4058
1438;Claudio Castellini;9522
1439;Clayborne Carson;4424
1440;Clayton Eshleman;8063,10394
1441;Clayton M. Christensen;222
1442;Clemence Housman;2792
1443;Clement C. Moore;5033
1444;Clement Greenberg;7803
1445;Clement Hurd;408,649
1446;Cliff Rathburn;9705,9706,9707
1447;Clifford D. Simak;4410
1448;Clifford E. Landers;541
1449;CliffsNotes;7191,7192,7193,7196,7198,7199,7200,7202,8086,8087,8088,8091,8092,8093,8094,8095,8098,8100,8103
1450;Clifton Fadiman;1153
1451;Clint Willis;7452
1452;Clive Barker;39,317,554,630,2370,3883,6757,7921,8243,9367,10173
1453;Clive Cussler;1300,1312,2174,2193,3787,3792,3799,3922,3925,3936,3937,3948,3968,3969,3972,3979,4005,5454,5842,5890,6790,6823,9030,9054
1454;Clive Sinclair;1001
1455;Clyde S. Kilby;8574
1456;Cody Goodfellow;9487
1457;Coe Booth;4147
1458;Cole Porter;2105
1459;Colette Caddle;6867
1460;Colin Wells;5963
1461;Colin Wells;5467
1462;Colin Brake;10275
1463;Colin Burrow;1796
1464;Colin Dayan;5070
1465;Colin Duriez;7599,9827
1466;Colin Greenland;10555
1467;Colin McGinn;582
1468;Colin Smith;3833,7820
1469;Colin Wiggins;10326
1470;Colin Wilson;1360,3713,8646
1471;Colleen Doran;8893,9363,9368
1472;Colleen McCullough;202,449,3298,3299,3300,5023,5837,5838,6317,6725
1473;Colleen Sexton;8118
1474;Collin Deckerman;9697
1475;Colm Meaney;425
1476;Colm Tóibín;1005,1577,2591,6611,6659
1477;Colson Whitehead;3471,3488
1478;Colum McCann;2329
1479;Commander X;10463
1480;Confucius;1198,2740,8337
1481;Connie Hirsch;4249
1482;Connie Mason;4949
1483;Connie Willis;2217,4275,5269,5369,5370,5414,5415,10120
1484;Conor Cruise O'Brien;2084
1485;Conor McPherson;850,10848
1486;Constance Ash;4646
1487;Constance Garnett;1614,1961,3704,4934,8321,8644,9983
1488;Constance O'Banyon;8217
1489;Cook's Illustrated Magazine;8540,8541,8598,10622
1490;Cordwainer Smith;2217,5550,10340,10347
1491;Corinna Milborn;10267
1492;Corinne Hofmann;659
1493;Cormac McCarthy;2145,2162,2579,3061,3134,5018,6034,6126
1494;Cornel West;10052
1495;Cornelia Funke;4099,4124,4133,4142,4143
1496;Cornelia Maude Spelman;7811
1497;Cornelius Agrippa;8366
1498;Cornell Woolrich;8006,10626
1499;Cortney Skinner;10432
1500;Cory Doctorow;7220,7223,7229,9471,10564
1501;Courtney E. Martin;6728
1502;Craig Johnson;8539
1503;Craig Dirgo;1300,3922,5842,6823
1504;Craig Hamilton;8868,9394
1505;Craig Keller;7120
1506;Craig L. Johnson;8538
1507;Craig Raine;1328
1508;Craig Scharlin;2071
1509;Craig Thompson;3162,9957,10460,10461,10752
1510;Cris Dornaus;10442
1511;Crissy Trask;9810
1512;Cristina García;1613
1513;Crystal Lacey Winslow;8632
1514;Csilla Kleinheincz;10555
1515;Curt Meyer-Clason;10816
1516;Curtis Arnold;9527
1517;Curtis Saxton;7075
1518;Curtis Sittenfeld;8011
1519;Cyd Moore;4107,7826
1520;Cynthia Brantley Johnson;1400,6846,6847,9005
1521;Cynthia Chin-Lee;10398
1522;Cynthia Griffin Wolff;8564
1523;Cynthia Harrod-Eagles;3316,6980,6981,6982,6983,6984,6985,6992,6993
1524;Cynthia J. Arnson;7609
1525;Cynthia Ozick;8018
1526;Cynthia Palmer;8471
1527;Cynthia Rylant;760,6368,6382,6383
1528;Cynthia Voigt;6344,6373,6384
1529;Cynthia W. Shelmerdine;8525
1530;Cynthia Ward;8450
1531;Cyril Luckham;5492
1532;Czesław Miłosz;3622
1533;D. Medina Lasansky;10353
1534;D. Rajagopal;516
1535;D. Streamer;4885
1536;D. Thin;9856
1537;D.B. Wyndham-Lewis;9846
1538;D.C. Lau;1198
1539;D.C. Talk;9622,9623
1540;D.C.H. Rieu;551,1083
1541;D.H. Lawrence;1033,1315,3201,4694,4897,5098,5781,7921,10309
1542;D.J. Enright;1591,3195,3196,3199
1543;D.J. Taylor;7028
1544;D.J. Trindle;10070,10442
1545;D.K. Publishing;7076
1546;D.S. Carne-Ross;551
1547;D.S. Hutchinson;8323
1548;D.T. Max;8012,8774
1549;D.W. Buffa;4638
1550;D.W. Meinig;2078
1551;D.W. Moffett;6569
1552;D.W. Robertson Jr.;118
1553;D'Israeli;9378,9966
1554;Daerick Gröss;2686
1555;Dahlia Armon;5076
1556;Dai Sijie;871,10827
1557;Daidōji Yūzan;7698
1558;Daigo Shinma;9123
1559;Daisy Cubias;1464
1560;Daisy Meadows;4126,4127,4128,4129,4130
1561;Dalai Lama XIV;2635,5306,6041,9573
1562;Dale Brown;63,164,165
1563;Dale Carnegie;5870,5891,6957,9637
1564;Dale Peck;5824,10102,10170
1565;Dale Peterson;3769,8122
